A0A0F7KYQ8	A0A0F7KYQ8
O84527	A5CCK6
O84527	B2HSN7
O84527	O83225
O84527	P0A4C4
O84527	P59186
O84527	P66551
O84527	P66555
O84527	Q2FW12
O84527	Q5NHW2
O84527	Q7MTL9
O84527	Q81VS4
O84527	Q890P3
O84527	Q9XD30
O84527	Q9Z7R3
O84579	O84579
O84579	Q9Z794
O84584	O84584
O84613	O84613
O84613	P12295
O84613	P9WFQ9
O84613	A0PQ07
O84613	A1JKI8
O84613	B2HIJ2
O84613	O51082
O84613	P43731
O84613	P56397
O84613	P67073
O84613	P75536
O84613	Q0SPB2
O84613	Q2G0J7
O84613	Q5NEP2
O84613	Q73VJ7
O84613	Q7MXF6
O84613	Q7VUM8
O84613	Q81JQ4
O84613	Q83CW4
O84613	Q8DPQ4
O84613	Q8DTV8
O84613	Q9A072
O84613	Q9CBS3
O84613	Q9I5H9
O84613	Q9JZA1
O84613	Q9KPK8
O84613	Q9Z7D3
O84622	O84622
O84622	Q9Z7F2
O84637	O84637
O84637	Q9Z7F9
O84641	O84641
O84641	Q9Z7G4
O84682	O84682
O84682	Q9Z7K4
O84687	O84687
O84687	A5CE04
O84687	P75560
O84687	Q7MX41
O84746	O84746
O84746	Q9Z722
O84826	O84826
O84866	O84866
O84866	Q9Z6P3
O84879	O84879
O86332	O86332
O86365	O86365
O87005	O87005
P03022	P03022
P03022	P0A9E0
P03054	P03054
P03061	P03061
P03835	P03835
P06110	P06110
P06110	O83453
P06111	P06111
P06626	P06626
P06627	P06627
P06965	P06965
P07021	P07021
P07021	Q9I4L6
P08038	P08038
P08038	P25736
P08245	P08245
P08245	P0A2G7
P08245	P45116
P08321	P08321
P08322	P08322
P08369	P08369
P08371	P08371
P08372	P08372
P09127	P09127
P09129	P09129
P09162	P09162
P09557	P09557
P09852	P09852
P0A0I4	P0A0I4
P0A0M9	P0A0M9
P0A0M9	P0AEH3
P0A0Q7	P0A0Q7
P0A0T5	P0A0T5
P0A0T5	P06610
P0A0Y4	P0A0Y4
P0A0Y4	P35755
P0A1E5	P0A1E5
P0A1E5	P28307
P0A1E8	P0A1E8
P0A1E8	P0ABK7
P0A1G3	P0A1G3
P0A1H1	P0A1H1
P0A1I7	P0A1I7
P0A1I7	P0ABX2
P0A1I7	Q57466
P0A1J3	P0A1J3
P0A1J3	P0ABX5
P0A1J3	O51715
P0A1L7	P0A1L7
P0A1L7	P74891
P0A1N0	P0A1N0
P0A1P4	P0A1P4
P0A1T2	P0A1T2
P0A1T2	P0AB28
P0A1T2	P43790
P0A1T6	P0A1T6
P0A1T6	P0ADN6
P0A1U0	P0A1U0
P0A1U0	P0ADP2
P0A1U6	P0A1U6
P0A1U6	P0AF90
P0A1U6	P44831
P0A1Z6	P0A1Z6
P0A1Z6	P0AE56
P0A1Z8	P0A1Z8
P0A1Z8	P52107
P0A202	P0A202
P0A202	P0AE98
P0A204	P0A204
P0A204	P0AEA2
P0A210	P0A210
P0A210	P52627
P0A212	P0A212
P0A212	P33012
P0A212	A1JN27
P0A233	P0A233
P0A235	P0A235
P0A261	P0A261
P0A261	P0A927
P0A265	P0A265
P0A265	P0A9L5
P0A2C7	P0A2C7
P0A2C7	P31133
P0A2C7	P0AFK9
P0A2C7	Q9I6J0
P0A2C7	Q9I6J1
P0A2C7	P44731
P0A2C7	P45168
P0A2C7	Q9HY16
P0A2K9	P0A2K9
P0A2K9	P43337
P0A2K9	A1JMC0
P0A2L3	P0A2L3
P0A2L3	P0AE78
P0A2L3	Q57368
P0A2L3	Q9KTE3
P0A2N2	P0A2N2
P0A2Q0	P0A2Q0
P0A2Q0	P0A8R9
P0A2Q0	A1JI47
P0A2T4	P0A2T4
P0A2T4	P27245
P0A2U7	P0A2U7
P0A2X9	P0A2X9
P0A2Y3	P0A2Y3
P0A3E3	P0A3E3
P0A3E3	P0A9A9
P0A3E3	Q03456
P0A3E3	P0A0S8
P0A3E3	P44561
P0A3E3	O25671
P0A3E3	P0C6C8
P0A3P1	P0A3P1
P0A3Q1	P0A3Q1
P0A3Q2	P0A3Q2
P0A3Q2	O51339
P0A3Q2	Q0SNF0
P0A3Q2	Q81ST9
P0A3Q8	P0A3Q8
P0A3Q8	P0AER0
P0A3Q8	P37451
P0A3Q8	O86231
P0A3Q8	P44826
P0A3Q8	P75071
P0A3Q8	Q51389
P0A3U8	P0A3U8
P0A3Y8	P0A3Y8
P0A3Y8	P0A9K7
P0A3Y8	Q51547
P0A3Y8	O51071
P0A460	P0A460
P0A484	P0A484
P0A484	P66176
P0A484	Q8DS21
P0A4G1	P0A4G1
P0A4K5	P0A4K5
P0A4K5	P25744
P0A4K5	A1JN04
P0A4K5	Q8ZQ25
P0A4M8	P0A4M8
P0A4N0	P0A4N0
P0A4N2	P0A4N2
P0A4N4	P0A4N4
P0A8E1	P0A8E1
P0A8E1	A1JME5
P0A8E1	P67366
P0A8E1	Q9KQV6
P0A8J4	P0A8J4
P0A8J4	A1JPR7
P0A8J4	P44465
P0A8J4	P67536
P0A8J4	P67537
P0A8J4	Q7W0L0
P0A8J4	Q9KTF7
P0A8J4	Q9X6V8
P0A8U2	P0A8U2
P0A8U2	Q8ZRM4
P0A8U2	A1JKA7
P0A8U2	Q9KPX4
P0A8Z7	P0A8Z7
P0A982	P0A982
P0A982	P0A9X9
P0A982	P0A9Y6
P0A982	P0A1D9
P0A982	P0A976
P0A982	P0A9Y2
P0A982	P0A9Y9
P0A9A2	P0A9A2
P0A9K1	P0A9K1
P0A9T6	P0A9T6
P0A9T6	Q9KMG4
P0A9T6	Q57089
P0A9V5	P0A9V5
P0A9X6	P0A9X6
P0A9X6	P0A9X4
P0A9X6	P44474
P0AA49	P0AA49
P0AA70	P0AA70
P0AAA1	P0AAA1
P0AAA3	P0AAA3
P0AAA5	P0AAA5
P0AAE5	P0AAE5
P0AAE5	P18275
P0AAE5	Q9Z6M8
P0AAE5	O84379
P0AAL6	P0AAL6
P0AAN1	P0AAN1
P0AAP5	P0AAP5
P0AAP5	Q8ZRF7
P0AAP7	P0AAP7
P0AAQ0	P0AAQ0
P0AAQ2	P0AAQ2
P0AAQ2	P0A1S8
P0AAR5	P0AAR5
P0AAR8	P0AAR8
P0AAS0	P0AAS0
P0AAS3	P0AAS3
P0AAU7	P0AAU7
P0AAV0	P0AAV0
P0AAW5	P0AAW5
P0AAX3	P0AAX3
P0AAX3	P0AB40
P0AAX3	P0AAX6
P0AAX3	P64614
P0AAY1	P0AAY1
P0AAZ0	P0AAZ0
P0AB12	P0AB12
P0AB14	P0AB14
P0AB35	P0AB35
P0AB49	P0AB49
P0AB52	P0AB52
P0ABR1	P0ABR1
P0AC73	P0AC73
P0ACH1	P0ACH1
P0ACM2	P0ACM2
P0ACM9	P0ACM9
P0ACM9	Q7CR30
P0ACN2	P0ACN2
P0ACR4	P0ACR4
P0ACR4	P9WMF3
P0ACR7	P0ACR7
P0ACR7	P52696
P0ACU7	P0ACU7
P0ACX9	P0ACX9
P0ACY9	P0ACY9
P0AD12	P0AD12
P0AD17	P0AD17
P0AD35	P0AD35
P0AD44	P0AD44
P0AD72	P0AD72
P0AD79	P0AD79
P0AD79	P03062
P0AD83	P0AD83
P0AD92	P0AD92
P0ADA5	P0ADA5
P0ADB1	P0ADB1
P0ADD7	P0ADD7
P0ADE2	P0ADE2
P0ADF3	P0ADF3
P0ADI7	P0ADI7
P0ADI9	P0ADI9
P0ADJ3	P0ADJ3
P0ADJ8	P0ADJ8
P0ADK4	P0ADK4
P0ADK4	P32108
P0ADK6	P0ADK6
P0ADK8	P0ADK8
P0ADL6	P0ADL6
P0ADM0	P0ADM0
P0ADM4	P0ADM4
P0ADM8	P0ADM8
P0ADQ5	P0ADQ5
P0ADR0	P0ADR0
P0ADR0	P44005
P0ADS6	P0ADS6
P0ADX7	P0ADX7
P0AE14	P0AE14
P0AE28	P0AE28
P0AE48	P0AE48
P0AE48	Q9KP33
P0AE58	P0AE58
P0AE63	P0AE63
P0AE91	P0AE91
P0AEB7	P0AEB7
P0AEB7	P71394
P0AEC0	P0AEC0
P0AEC0	P76389
P0AEH8	P0AEH8
P0AEQ1	P0AEQ1
P0AET5	P0AET5
P0AEV4	P0AEV4
P0AEV7	P0AEV7
P0AEV7	P77453
P0AEX5	P0AEX5
P0AF45	P0AF45
P0AF54	P0AF54
P0AF78	P0AF78
P0AF80	P0AF80
P0AF82	P0AF82
P0AF86	P0AF86
P0AFM4	P0AFM4
P0AFN6	P0AFN6
P0AFP4	P0AFP4
P0AFP4	O05730
P0AFR0	P0AFR0
P0AFR0	P9WIY9
P0AFR4	P0AFR4
P0AFR4	P45103
P0AFS7	P0AFS7
P0AFU2	P0AFU2
P0AFW8	P0AFW8
P0AFZ1	P0AFZ1
P0AG27	P0AG27
P0AG27	P44854
P0AGH1	P0AGH1
P0AGJ5	P0AGJ5
P0AGM2	P0AGM2
P0AGM2	P0AFP0
P0AGM2	Q9KPI5
P0AGM2	P45122
P0C0C3	P0C0C3
P0C0C3	P64404
P0C0C3	Q2G0Q9
P0C0C3	Q81VX3
P0C0C3	Q891S6
P0C0C3	Q8CWZ3
P0C0D1	P0C0D1
P0C0D1	P9WHI9
P0C0D1	Q8DMX3
P0C0D1	A0PKB4
P0C0D1	B2HI48
P0C0D1	O84077
P0C0D1	P46391
P0C0D1	Q2G275
P0C0D1	Q6I535
P0C0D1	Q7MX24
P0C0D1	Q899S7
P0C0D1	Q8DRR3
P0C0D1	Q8FA32
P0C0D1	Q9L7L5
P0C0E3	P0C0E3
P0C0H9	P0C0H9
P0C0I7	P0C0I7
P0C1L0	P0C1L0
P0C537	P0C537
P0C5Z4	P0C5Z4
P0C6C9	P0C6C9
P0C6D1	P0C6D1
P0C6D5	P0C6D5
P0C6D8	P0C6D8
P0C6F0	P0C6F0
P0C6F0	P0CK95
P0C6Q0	P0C6Q0
P0C6Q0	P0AGL5
P0C6Q0	O68560
P0C6Q5	P0C6Q5
P0C6Q6	P0C6Q6
P0C6Q9	P0C6Q9
P0C938	P0C938
P0C938	P0A6Z3
P0C938	P58480
P0C938	P42555
P0C938	P56116
P0C938	Q83EL0
P0C938	A1JNB3
P0C948	P0C948
P0CB62	P0CB62
P0CC05	P0CC05
P0CC05	Q9Z7Z5
P0CE02	P0CE02
P0CE02	P0A7R5
P0CE02	P9WH67
P0CE02	A0PM62
P0CE02	A1JS48
P0CE02	B2HSN0
P0CE02	O83218
P0CE02	P30765
P0CE02	P48853
P0CE02	P66324
P0CE02	P66328
P0CE02	P66333
P0CE02	P66340
P0CE02	P66341
P0CE02	P67901
P0CE02	P67904
P0CE02	P75581
P0CE02	P94266
P0CE02	Q0SN30
P0CE02	Q5NHW9
P0CE02	Q73SB4
P0CE02	Q7MTL2
P0CE02	Q7VTD4
P0CE02	Q81VT1
P0CE02	Q83ES5
P0CE02	Q9HWD4
P0CE02	Q9KNY3
P0CE02	Q9XD37
P0CE02	Q9Z803
P0CF40	P0CF40
P0CF40	P0CF41
P0CF40	P0CF42
P0CF40	P0CF43
P0CF40	P0CF44
P0CF40	P0CF45
P0CF40	P0CF46
P0CF40	P0CF47
P0CF40	P0CF48
P0CF40	P0CF49
P0CF40	P0CF50
P0CF60	P0CF60
P0CF61	P0CF61
P0CF61	P0CF53
P0CF61	P0CF54
P0CF61	P0CF55
P0CF61	P0CF56
P0CF61	P0CF57
P0CF61	P0CF58
P0CF61	P0CF59
P0CF61	P0CF62
P0CF61	P0CF63
P0CF61	P0CF64
P0CF66	P0CF66
P0CF66	P0CF67
P0CF66	P0CF68
P0CF66	P0CF69
P0CF66	P0CF70
P0CF66	P0CF71
P0CF66	P0CF72
P0CF87	P0CF87
P0CF87	P0CF86
P0CF90	P0CF90
P0CF90	P0CF88
P0CF90	P0CF89
P0CF91	P0CF91
P0CF91	P0CF92
P0CF91	P0CF93
P0CJ81	P0CJ81
P0CL00	P0CL00
P0CL04	P0CL04
P0CL04	P0AA67
P0CL09	P0CL09
P0CL09	P0CL08
P0CL10	P0CL10
P0CL10	P0ACL7
P0CL10	P0ACL9
P0CL12	P0CL12
P0CL12	P33358
P0CL12	P75989
P0CL13	P0CL13
P0CL13	P45800
P0CL16	P0CL16
P0CL46	P0CL46
P0CL46	P19323
P0CL48	P0CL48
P0CL48	P06971
P0CL49	P0CL49
P0CL49	P0AFK4
P0CL49	P31135
P0CL49	P45170
P0CL60	P0CL60
P0CL63	P0CL63
P0CV93	P0CV93
P0CW33	P0CW33
P0CW33	O53811
P0CW33	P9WL41
P0DJI3	P0DJI3
P0DJI5	P0DJI5
P0DKX9	P0DKX9
P0DKY0	P0DKY0
P0DP22	P0DP22
P0DP63	P0DP63
P0DP64	P0DP64
P0DP69	P0DP69
P0DPC4	P0DPC4
P0DPC5	P0DPC5
P0DPC6	P0DPC6
P0DPC7	P0DPC7
P0DPP2	P0DPP2
P0DQD7	P0DQD7
P0DSE4	P0DSE4
P0DSG0	P0DSG0
P0DSH2	P0DSH2
P0DSH3	P0DSH3
P0DTB6	P0DTB6
P0DUM3	P0DUM3
P0DV83	P0DV83
P0DXE9	P0DXE9
P0DXX6	P0DXX6
P10030	P10030
P10325	P10325
P10325	P0A1X0
P10325	P0A905
P11000	P11000
P11221	P11221
P11286	P11286
P11290	P11290
P11291	P11291
P11519	P11519
P11663	P11663
P11664	P11664
P11866	P11866
P12255	P12255
P12994	P12994
P12994	P77368
P12994	P9WFN1
P13522	P13522
P13522	Q9KLT6
P13959	P13959
P13970	P13970
P13979	P13979
P14184	P14184
P14497	P14497
P15069	P15069
P15081	P15081
P15286	P15286
P15286	Q7CQ37
P15492	P15492
P15888	P15888
P15888	P38489
P16323	P16323
P16323	P75938
P16681	P16681
P16684	P16684
P17323	P17323
P18004	P18004
P18006	P18006
P18033	P18033
P18035	P18035
P18390	P18390
P18471	P18471
P18472	P18472
P18473	P18473
P19580	P19580
P19581	P19581
P19649	P19649
P19931	P19931
P19932	P19932
P21361	P21361
P21361	P56614
P21361	Q9I1W9
P21362	P21362
P21503	P21503
P21503	Q8ZQD2
P21503	A1JMG4
P21628	P21628
P21628	P22729
P21628	P30296
P22494	P22494
P22494	P04152
P22707	P22707
P22709	P22709
P22714	P22714
P22714	P09148
P22714	P31764
P23325	P23325
P23476	P23476
P23840	P23840
P24003	P24003
P24211	P24211
P24326	P24326
P24520	P24520
P24520	P0AFK2
P25738	P25738
P25743	P25743
P25743	P0A2L5
P25743	P0AEY1
P25747	P25747
P25927	P25927
P26093	P26093
P26319	P26319
P26319	P0DMC7
P26319	P0ACZ4
P26319	P0AEL8
P26319	P58663
P26395	P26395
P26397	P26397
P26398	P26398
P26400	P26400
P26419	P26419
P26419	P15070
P26419	Q51466
P26422	P26422
P26422	P0A0Q0
P26424	P26424
P26467	P26467
P26467	P02916
P26467	Q9KL06
P26473	P26473
P26473	P27241
P26478	P26478
P26478	P03841
P26688	P26688
P26976	P26976
P26983	P26983
P26983	P0AFX0
P27135	P27135
P27135	P27125
P27294	P27294
P27297	P27297
P27375	P27375
P27669	P27669
P27843	P27843
P28303	P28303
P28369	P28369
P28697	P28697
P28721	P28721
P28722	P28722
P28809	P28809
P28837	P28837
P28912	P28912
P28912	P28917
P28912	P75741
P29337	P29337
P29481	P29481
P29484	P29484
P29489	P29489
P29490	P29490
P29491	P29491
P29744	P29744
P29744	P16326
P30149	P30149
P30177	P30177
P30192	P30192
P30769	P30769
P30769	P9WQL5
P31063	P31063
P31063	Q06399
P31130	P31130
P31433	P31433
P31435	P31435
P31435	P75683
P31446	P31446
P31447	P31447
P31448	P31448
P31449	P31449
P31450	P31450
P31453	P31453
P31453	P13669
P31456	P31456
P31468	P31468
P31471	P31471
P31490	P31490
P31666	P31666
P31679	P31679
P31679	Q46909
P31768	P31768
P31769	P31769
P31770	P31770
P31771	P31771
P31808	P31808
P31827	P31827
P32014	P32014
P32015	P32015
P32051	P32051
P32057	P32057
P32135	P32135
P32139	P32139
P32152	P32152
P32674	P32674
P32674	P75793
P32677	P32677
P32677	P77396
P32687	P32687
P32687	P75884
P32703	P32703
P32709	P32709
P32709	P45014
P32712	P32712
P33011	P33011
P33218	P33218
P33235	P33235
P33235	P0A1J5
P33236	P33236
P33345	P33345
P33348	P33348
P33349	P33349
P33353	P33353
P33354	P33354
P33366	P33366
P33409	P33409
P33409	P33128
P33409	P33342
P33409	P40876
P33409	P42914
P33409	P77249
P33409	P43661
P33554	P33554
P33634	P33634
P33641	P33641
P33666	P33666
P33761	P33761
P33924	P33924
P33997	P33997
P34001	P34001
P34209	P34209
P34211	P34211
P34750	P34750
P34750	Q70M91
P35671	P35671
P36426	P36426
P36426	Q9Z850
P36547	P36547
P36547	Q9ZFU7
P36645	P36645
P36646	P36646
P36674	P36674
P36674	P36673
P36881	P36881
P36928	P36928
P36930	P36930
P36943	P36943
P37005	P37005
P37007	P37007
P37014	P37014
P37014	P31667
P37014	P31665
P37014	P77768
P37014	P37415
P37056	P37056
P37057	P37057
P37325	P37325
P37327	P37327
P37443	P37443
P37443	P44408
P37457	P37457
P37457	P27836
P37457	Q2G2L3
P37459	P37459
P37589	P37589
P37589	P37590
P37593	P37593
P37593	P10903
P37593	P37758
P37594	P37594
P37626	P37626
P37629	P37629
P37630	P37630
P37640	P37640
P37641	P37641
P37641	P67662
P37641	P43011
P37642	P37642
P37650	P37650
P37650	Q8ZLB8
P37660	P37660
P37660	P42628
P37663	P37663
P37681	P37681
P37681	P0A908
P37682	P37682
P37683	P37683
P37683	P0AFV0
P37722	P37722
P37722	P04335
P37722	A1JNX9
P37722	Q9KPT6
P37723	P37723
P37723	P0ADA7
P37748	P37748
P37751	P37751
P37767	P37767
P37767	P77245
P37868	P37868
P37922	P37922
P37922	P39264
P37928	P37928
P38055	P38055
P38055	P76230
P38104	P38104
P38105	P38105
P38105	P07913
P38105	P0A9S3
P38105	P39400
P38105	Q83F39
P38105	Q8ZL52
P38105	Q9KL62
P38105	Q57517
P38369	P38369
P38387	P38387
P38387	P9WGP1
P38392	P38392
P38441	P38441
P38442	P38442
P38521	P38521
P38521	P44649
P39165	P39165
P39212	P39212
P39263	P39263
P39270	P39270
P39282	P39282
P39282	P0A2N4
P39284	P39284
P39314	P39314
P39332	P39332
P39336	P39336
P39349	P39349
P39355	P39355
P39356	P39356
P39361	P39361
P39367	P39367
P39368	P39368
P39369	P39369
P39379	P39379
P39381	P39381
P39382	P39382
P39383	P39383
P39384	P39384
P39393	P39393
P39407	P39407
P39834	P39834
P39834	P37909
P39836	P39836
P39836	P39879
P39901	P39901
P39917	P39917
P39918	P39918
P39918	P0AAZ4
P39918	P45262
P39918	P9WQN1
P40194	P40194
P40415	P40415
P40612	P40612
P40613	P40613
P40677	P40677
P40677	P09163
P40695	P40695
P40699	P40699
P40701	P40701
P40702	P40702
P40709	P40709
P40709	P0AD27
P40709	P44898
P40729	P40729
P40729	P0A1I3
P40729	O06758
P40729	P74856
P40729	P76298
P40729	Q8YDK9
P40729	A1JU76
P40729	Q44909
P40729	Q47153
P40729	Q56338
P40730	P40730
P40730	P0AF43
P40783	P40783
P40783	P28304
P40788	P40788
P41031	P41031
P41031	P0AG78
P41031	P16700
P41031	P02906
P41031	Q9I3L9
P41039	P41039
P41066	P41066
P41067	P41067
P41069	P41069
P41783	P41783
P41785	P41785
P41786	P41786
P42513	P42513
P42589	P42589
P42590	P42590
P42597	P42597
P42599	P42599
P42603	P42603
P42616	P42616
P42619	P42619
P42619	P0AD47
P42906	P42906
P43020	P43020
P43340	P43340
P43502	P43502
P43531	P43531
P43533	P43533
P43533	A1JT33
P43533	P0A1J7
P43663	P43663
P43664	P43664
P43667	P43667
P43706	P43706
P43706	Q9JYQ3
P43708	P43708
P43708	P0A998
P43708	P43707
P43708	P52093
P43740	P43740
P43740	P0A800
P43740	Q9KNM3
P43740	A1JHV7
P43740	P0A803
P43750	P43750
P43750	P28632
P43768	P43768
P43768	P0ABU9
P43768	P0A1H7
P43768	P50598
P43768	P64100
P43780	P43780
P43780	P0ABE2
P43780	Q9KPS0
P43787	P43787
P43805	P43805
P43862	P43862
P43862	P30852
P43870	P43870
P43874	P43874
P43874	P0ABD8
P43874	P37799
P43886	P43886
P43886	P0A9D4
P43886	P29847
P43915	P43915
P43915	P0AFF6
P43915	P37430
P43915	Q83BS0
P43930	P43930
P43954	P43954
P43961	P43961
P43969	P43969
P43969	P0AFI9
P43973	P43973
P43974	P43974
P43975	P43975
P43976	P43976
P43977	P43977
P43987	P43987
P43989	P43989
P43989	P76576
P44011	P44011
P44012	P44012
P44016	P44016
P44018	P44018
P44019	P44019
P44021	P44021
P44033	P44033
P44035	P44035
P44035	P0A6S5
P44035	P64161
P44035	P64162
P44035	Q5NGW7
P44035	Q83B45
P44035	Q9HXZ6
P44035	Q9KUJ3
P44042	P44042
P44042	P76506
P44057	P44057
P44062	P44062
P44062	P0ADS2
P44062	A1JPP1
P44062	Q7CPU9
P44088	P44088
P44088	Q7DDR9
P44089	P44089
P44089	Q9K165
P44089	P44087
P44102	P44102
P44102	P69853
P44102	Q8ZPK0
P44105	P44105
P44113	P44113
P44117	P44117
P44119	P44119
P44119	P39902
P44119	A1JPT0
P44119	P60190
P44119	Q9I4E9
P44119	Q9KUP4
P44126	P44126
P44126	P0A8B2
P44126	A1JK38
P44126	P67246
P44126	Q9KQ82
P44129	P44129
P44129	P0ACV4
P44136	P44136
P44152	P44152
P44157	P44157
P44157	P18200
P44160	P44160
P44160	Q8ZPV9
P44161	P44161
P44161	P0A8N0
P44161	A1JMT1
P44161	Q8ZQ68
P44161	Q9KS02
P44195	P44195
P44195	P0AAC0
P44195	Q8ZP84
P44201	P44201
P44202	P44202
P44228	P44228
P44255	P44255
P44255	P76938
P44272	P44272
P44272	P0ADT8
P44274	P44274
P44285	P44285
P44286	P44286
P44286	P45577
P44286	P60317
P44286	Q9KRY6
P44298	P44298
P44298	P75745
P44299	P44299
P44299	P0AAV4
P44305	P44305
P44305	P0A944
P44305	Q8ZJW4
P44317	P44317
P44317	P0A9H3
P44317	P28629
P44317	P52095
P44317	P24169
P44317	P21169
P44317	Q9I2S7
P44317	P0A1Z0
P44321	P44321
P44321	P05100
P44337	P44337
P44337	P0ACI6
P44368	P44368
P44368	P0A7N4
P44368	A1JN60
P44368	P0A7N6
P44368	P66205
P44368	P75238
P44368	Q5NF72
P44368	Q7VW27
P44368	Q83E41
P44368	Q9HZN4
P44368	Q9JXS0
P44368	Q9KQH3
P44395	P44395
P44395	Q09065
P44397	P44397
P44413	P44413
P44414	P44414
P44418	P44418
P44418	P0ACQ4
P44418	P52678
P44437	P44437
P44437	Q9KV11
P44437	P64345
P44447	P44447
P44447	P0A8Y5
P44452	P44452
P44452	P13024
P44452	A1JT26
P44452	Q8ZKT0
P44452	Q9HV00
P44461	P44461
P44461	P69330
P44461	A1JTI8
P44461	Q7CQZ6
P44461	Q7CR91
P44461	Q8DUC3
P44461	Q99ZK9
P44461	Q9KTU1
P44470	P44470
P44470	P0A8I8
P44470	A1JPW6
P44470	P67519
P44470	P67520
P44470	Q7VWE4
P44470	Q9HX23
P44470	Q9KTF1
P44471	P44471
P44471	P0AAT6
P44472	P44472
P44472	A1JT67
P44472	P60872
P44472	Q7MUS4
P44472	Q7MWN8
P44472	Q8ZL04
P44475	P44475
P44476	P44476
P44476	P0ABH4
P44481	P44481
P44484	P44484
P44487	P44487
P44487	P0ACL2
P44487	P39161
P44498	P44498
P44498	P0AGG2
P44503	P44503
P44503	P00934
P44503	P29363
P44523	P44523
P44530	P44530
P44530	P0AF52
P44530	P31466
P44530	Q46817
P44530	P31440
P44540	P44540
P44545	P44545
P44545	P0ABC3
P44545	Q9KV08
P44556	P44556
P44556	P33018
P44556	P51025
P44558	P44558
P44572	P44572
P44573	P44573
P44573	P27298
P44573	P27237
P44578	P44578
P44583	P44583
P44588	P44588
P44589	P44589
P44589	P0AB96
P44589	P63622
P44589	P76569
Q02420	Q02420
Q02938	Q02938
Q03024	Q03024
Q03025	Q03025
Q03027	Q03027
Q03030	Q03030
Q03031	Q03031
Q03031	Q8ZRY4
Q03031	Q9KTU5
Q03032	Q03032
Q03032	P58650
Q03032	Q9KTU4
Q03032	Q9KUH2
Q03032	P58651
Q04064	Q04064
Q04720	Q04720
Q04803	Q04803
Q04804	Q04804
Q04873	Q04873
Q04873	P76373
Q04873	P0C0F5
Q05097	Q05097
Q05311	Q05311
Q05311	P03018
Q05311	P09980
Q05311	P9WMP9
Q05311	P9WMQ1
Q05311	Q02322
Q05311	Q53727
Q05311	P44804
Q05311	Q9CD72
Q05311	Q9L6S1
Q05587	Q05587
Q05593	Q05593
Q05593	Q9HZU3
Q05595	Q05595
Q05598	Q05598
Q05632	Q05632
Q05869	Q05869
Q05869	P17802
Q05869	P44320
Q05888	Q05888
Q06062	Q06062
Q06379	Q06379
Q06379	Q9K0U9
Q06379	P44970
Q06994	Q06994
Q06994	P27127
Q06995	Q06995
Q06995	Q9HUF7
Q06995	P25741
Q08790	Q08790
Q08790	P0A901
Q0SM34	Q0SM34
Q0SM34	Q2FXJ0
Q0SM34	A5CD22
Q0SM34	O51757
Q0SM34	O83361
Q0SM34	Q81KQ2
Q0SM34	Q899J1
Q0SM34	Q8DP40
Q0SM34	Q8DSP4
Q0SM34	Q9A1C7
Q0SM34	Q9K0Y1
Q0SM73	Q0SM73
Q0SM73	A5CDM6
Q0SM73	O51722
Q0SM73	O83724
Q0SMH1	Q0SMH1
Q0SMH1	O51625
Q0SMH1	Q7MAW9
Q0SMH1	Q7U359
Q0SMP7	Q0SMP7
Q0SMP7	O51555
Q0SMS1	Q0SMS1
Q0SN37	Q0SN37
Q0SN37	O51425
Q0SN37	O83943
Q0SN37	P44975
Q0SN37	P65265
Q0SN37	Q2FZ79
Q0SN37	Q5NGD1
Q0SN37	Q81WE6
Q0SN37	Q83EC8
Q0SN37	Q894D4
Q0SN37	Q8DQ64
Q0SN37	Q8DUQ0
Q0SN37	Q9A0D2
Q0SN50	Q0SN50
Q0SN50	O51413
Q0SNJ8	Q0SNJ8
Q0SNJ8	P0C0R7
Q0SNJ8	A1JIW2
Q0SNJ8	O51293
Q0SNJ8	O83687
Q0SNJ8	P45162
Q0SNJ8	P95454
Q0SNJ8	Q5NGD3
Q0SNJ8	Q7DDL2
Q0SNJ8	Q7VZ56
Q0SNJ8	Q83BY4
Q0SNJ8	Q8ZLS7
Q0SNJ8	Q9KU87
Q0SNQ3	Q0SNQ3
Q0SNQ3	O51273
Q0SNU2	Q0SNU2
Q0SNU2	O51238
Q0SNU2	O83980
Q0SNW2	Q0SNW2
Q0SNW2	O51219
Q0SNW2	O83903
Q0SNY5	Q0SNY5
Q0SNY5	O25991
Q0SNY5	O83561
Q0SNY5	P53364
Q0SP13	Q0SP13
Q0SP13	P0A759
Q0SP13	A1JQE8
Q0SP13	O30564
Q0SP13	P44538
Q0SP13	Q7MW43
Q0SP13	Q8ZQX7
Q0SP13	Q9KKS5
Q11132	Q11132
Q2FUQ1	Q2FUQ1
Q2FUQ1	Q81JH0
Q2FUQ1	Q8DN92
Q2FUQ1	Q8DVX4
Q2FUQ1	Q9A1J4
Q2FUW2	Q2FUW2
Q2FUW3	Q2FUW3
Q2FUW4	Q2FUW4
Q2FUW5	Q2FUW5
Q2FUY1	Q2FUY1
Q2FV11	Q2FV11
Q2FV11	P17444
Q2FV11	Q8YFY2
Q2FV11	Q9HTJ2
Q2FV11	P9WMV5
Q2FV22	Q2FV22
Q2FV22	P31663
Q2FV22	P9WIL5
Q2FV22	A0PV50
Q2FV22	A1JJN7
Q2FV22	P56061
Q2FV22	P57036
Q2FV22	Q5NF57
Q2FV22	Q743Y5
Q2FV22	Q7MWV8
Q2FV22	Q7VSV1
Q2FV22	Q81ST2
Q2FV22	Q83EA3
